price,quantity,type
99.9087,65,buy
103.17,1,buy
97.2378,40,sell
90.0493,84,buy
108.741,37,buy
99.5114,41,sell
91.3491,85,buy
104.68,27,sell
109.382,39,sell
99.5875,1,sell
96.4948,21,sell
106.501,92,buy
104.11,90,sell
91.2639,94,buy
109.922,34,buy
93.2242,46,sell
105.265,60,sell
93.6056,93,buy
98.6434,53,buy
95.5121,44,sell
101.423,1,buy
107.486,37,buy
99.3531,32,sell
100.828,92,sell
100.782,58,sell
101.893,81,sell
93.8704,8,sell
100.8,69,sell
93.0121,75,buy
96.2453,92,buy
105.6,41,buy
91.6258,72,buy
90.1756,49,buy
105.583,11,buy
104.775,11,buy
93.4029,20,sell
91.1506,89,sell
95.2704,95,sell
107.897,61,sell
94.8792,60,buy
107.436,63,buy
95.7376,98,sell
97.958,94,sell
106.207,65,sell
90.9536,37,sell
99.2093,90,sell
108.967,61,sell
98.4692,91,buy
92.5252,34,sell
92.8433,43,buy
97.0925,97,sell
105.106,10,sell
102.087,91,sell
92.6594,81,sell
90.0531,89,sell
106.035,77,buy
105.148,42,sell
91.99,41,sell
97.6574,4,buy
104.49,16,buy
96.4549,29,buy
103.474,53,buy
92.502,16,sell
109.207,90,sell
102.021,7,buy
94.56,61,sell
105.163,15,sell
99.1836,41,sell
107.054,38,buy
104.271,28,sell
102.642,52,buy
107.77,24,sell
97.0686,62,buy
91.274,20,sell
102.032,84,sell
96.2181,85,sell
99.9907,26,buy
94.9207,52,buy
104.838,29,buy
102.126,18,buy
92.7832,95,buy
94.2336,3,sell
101.945,14,buy
91.9352,86,buy
109.255,15,sell
109.029,73,sell
109.048,100,buy
95.1057,3,buy
91.5595,53,buy
99.9452,5,sell
97.0485,60,sell
91.1311,7,buy
108.287,30,sell
92.0633,32,buy
100.637,10,sell
108.084,14,buy
103.459,70,buy
107.025,75,buy
95.855,40,sell
102.448,58,sell
105.778,22,buy
104.415,37,sell
91.3388,79,sell
93.2411,11,buy
90.9301,76,sell
109.141,1,buy
103.71,33,buy
93.9843,43,sell
104.94,75,buy
107.573,27,sell
104.502,84,sell
97.9118,90,buy
97.508,73,buy
102.297,86,sell
96.0351,57,sell
100.274,97,buy
109.035,41,buy
97.8004,91,buy
100.165,97,sell
101.543,48,sell
103.4,100,buy
91.763,59,buy
104.653,74,buy
109.311,58,sell
93.0164,66,buy
92.4644,93,sell
91.4208,15,sell
109.252,50,sell
94.8955,22,buy
90.2354,4,sell
108.284,21,buy
109.507,17,buy
105.576,64,buy
101.093,39,buy
108.547,95,sell
99.3812,67,buy
102.794,48,buy
107.142,9,sell
102.374,83,sell
92.5925,38,sell
90.5919,15,sell
96.9266,29,buy
92.7383,74,buy
93.2617,37,sell
99.3893,77,sell
102.311,86,sell
100.914,67,buy
101.98,80,buy
98.478,93,buy
108.906,78,buy
98.2717,18,buy
96.2976,17,sell
101.712,6,buy
103.376,100,buy
91.1259,71,buy
94.0815,77,sell
91.5427,47,buy
106.052,95,buy
109.349,56,buy
98.9536,60,buy
100.833,83,buy
106.701,87,buy
99.8428,38,sell
101.019,71,buy
104.324,73,buy
107.302,18,sell
95.489,87,buy
97.3103,60,sell
106.122,91,buy
109.674,46,sell
99.8622,51,sell
96.8162,40,sell
98.8361,99,sell
92.8629,73,sell
95.9365,100,sell
103.891,96,buy
107.775,10,buy
98.7501,2,sell
93.5526,23,sell
103.65,86,sell
96.3313,78,buy
95.6174,50,sell
99.1849,46,sell
107.289,44,buy
106.331,35,buy
96.2377,36,sell
92.333,25,sell
103.506,31,sell
100.062,23,buy
108.818,73,sell
95.8661,73,sell
99.6076,86,sell
102.901,16,buy
103.656,24,buy
97.7894,22,buy
102.903,16,buy
100.05,18,sell
105.46,59,sell
101.796,40,sell
98.9606,23,buy
99.8353,31,buy
94.6832,29,buy
106.084,76,buy
109.745,96,sell
99.8841,86,sell
108.807,3,buy
97.0001,1,buy
91.3342,64,buy
107.777,15,buy
93.6396,20,buy
109.634,64,sell
91.002,2,sell
106.743,72,sell
92.7944,13,sell
109.161,81,sell
91.7124,80,sell
98.4875,44,sell
91.7076,76,sell
101.557,8,buy
100.828,63,sell
105.82,20,buy
103.942,47,buy
104.446,53,sell
90.2992,79,buy
104.543,90,sell
105.319,23,sell
100.726,100,buy
94.5657,47,buy
100.865,84,sell
91.1781,58,sell
102.626,78,sell
96.113,77,sell
95.9499,47,sell
90.8501,19,buy
102.834,59,sell
101.518,87,sell
109.977,31,sell
106.439,26,buy
102.813,43,buy
101.552,31,buy
100.501,73,buy
103.627,39,sell
105.821,83,sell
100.089,64,sell
108.393,100,sell
91.7774,6,sell
95.8737,58,sell
105.647,97,sell
94.7911,63,buy
98.5456,19,buy
99.8531,69,sell
99.577,23,buy
90.5729,37,sell
101.071,44,sell
107.546,93,buy
98.1556,15,buy
106.07,80,sell
105.318,5,sell
99.7299,18,sell
99.5602,18,sell
99.6685,92,sell
104.181,52,buy
99.1689,49,sell
109.527,60,buy
99.0395,33,sell
103.838,21,sell
100.861,63,buy
93.1139,49,sell
96.6908,68,buy
106.121,60,sell
92.3133,44,buy
95.4696,83,buy
91.519,88,sell
94.6717,6,buy
107.49,72,sell
102.326,63,sell
105.89,20,buy
102.037,22,buy
102.513,95,buy
101.146,93,buy
93.5111,11,sell
109.967,39,buy
92.5887,97,sell
97.6537,37,buy
107.991,45,buy
107.533,93,buy
105.104,93,sell
103.307,82,sell
99.2118,38,buy
97.0573,49,sell
104.488,83,sell
90.6893,26,buy
100.04,99,buy
93.1176,18,sell
95.5024,18,sell
97.3071,82,buy
102.816,89,buy
90.4029,71,sell
107.667,76,sell
97.1043,49,sell
101.782,44,sell
91.9821,7,buy
94.337,45,sell
96.5035,63,sell
101.321,75,sell
100.156,1,sell
94.011,3,sell
105.458,61,buy
98.9777,90,sell
92.2973,45,buy
97.3113,93,sell
103.56,72,buy
99.84,39,buy
92.295,39,sell
100.61,68,buy
103.43,21,buy
103.844,54,sell
106.089,29,buy
93.8809,8,sell
96.6847,52,buy
104.428,82,buy
91.9132,21,sell
90.3055,53,buy
98.9778,85,sell
96.6354,79,sell
98.9183,81,sell
96.8027,28,buy
106.209,62,buy
105.719,50,buy
94.9209,14,buy
103.345,97,buy
103.382,98,buy
107.508,29,sell
103.011,39,sell
98.6357,86,sell
101.354,12,buy
105.171,85,sell
92.8253,47,buy
104.624,66,buy
94.6966,52,buy
98.1127,56,sell
95.7336,65,sell
106.474,9,buy
91.2685,26,buy
93.0074,77,buy
103.971,31,buy
104.609,48,buy
99.4611,47,sell
103.229,55,sell
91.7017,99,buy
102.476,90,sell
90.8273,75,sell
101.33,95,sell
100.011,82,buy
91.7781,64,buy
109.679,13,buy
102.577,56,sell
108.691,45,sell
97.6293,4,sell
93.9411,70,sell
104.737,74,sell
102.98,91,sell
106.097,21,buy
102.951,3,sell
104.866,12,buy
90.8842,77,sell
102.757,56,sell
96.2953,6,buy
98.5349,98,sell
94.0516,85,buy
95.8195,44,sell
109.365,78,buy
92.6428,29,sell
92.9405,64,buy
106.629,55,sell
96.6365,25,sell
91.4861,19,sell
99.8247,4,sell
95.1021,94,sell
107.657,15,sell
108.933,47,sell
102.104,86,sell
105.243,39,sell
102.23,6,buy
100.413,22,sell
91.7355,50,buy
98.0076,100,sell
93.2188,36,buy
104.22,73,buy
99.2874,87,buy
92.6029,17,sell
108.541,99,sell
100.478,31,sell
96.896,97,buy
103.428,21,sell
105.989,10,sell
93.4844,32,buy
96.4366,83,buy
109.483,25,sell
100.868,36,buy
96.2991,11,sell
94.3109,80,sell
95.6512,20,sell
91.0059,19,buy
96.5938,99,sell
100.081,24,buy
103.632,87,sell
103.137,44,sell
96.3937,91,sell
92.0127,86,sell
101.494,24,sell
102.756,31,sell
103.633,74,buy
107.924,7,sell
98.579,54,sell
95.8877,63,buy
95.4768,69,buy
91.9827,42,sell
96.5782,68,sell
103.206,82,buy
98.3398,4,sell
100.51,89,buy
96.5118,37,buy
101.637,55,buy
109.884,45,buy
106.299,93,buy
94.2388,39,buy
93.2407,10,sell
100.714,70,sell
96.3915,30,buy
107.725,71,sell
100.663,37,buy
97.2561,32,sell
100.405,79,sell
109.879,100,buy
103.339,15,sell
106.745,58,buy
105.32,65,buy
102.739,38,buy
106.646,81,sell
106.35,71,buy
92.1876,64,buy
99.9181,25,buy
92.8131,44,sell
99.9202,55,sell
98.1912,65,sell
104.655,88,sell
90.4578,75,sell
109.597,9,buy
101.712,32,sell
95.8964,66,sell
107.384,39,sell
94.8544,57,buy
92.719,8,sell
109.664,9,buy
96.3121,55,sell
100,16,buy
100.352,99,sell
94.6236,88,sell
107.964,53,sell
106.744,99,sell
97.9808,90,sell
105.879,75,sell
107.967,83,buy
93.758,92,sell
94.6849,63,sell
101.251,66,sell
104.144,89,buy
102.355,44,sell
97.5991,80,buy
101.497,17,buy
103.252,53,buy
97.6268,51,buy
101.367,89,sell
102.666,60,sell
109.373,40,sell
93.8139,71,buy
100.53,1,sell
93.6763,52,buy
101.892,92,sell
91.8764,8,sell
103.803,1,sell
109.209,51,sell
100.999,57,buy
109.96,55,buy
96.654,13,buy
97.9498,91,buy
97.5748,85,sell
100.779,20,sell
99.6051,70,sell
102.38,92,buy
94.3984,51,sell
106.662,13,sell
100.31,58,sell
107.201,44,buy
92.4239,95,buy
104.345,21,sell
101.873,58,buy
104.825,78,buy
96.4157,53,buy
100.447,73,sell
99.875,31,buy
101.509,23,buy
94.6592,34,buy
103.281,12,buy
96.3558,5,buy
102.972,39,buy
97.9007,60,sell
96.5699,75,sell
100.633,42,buy
99.1318,78,buy
91.9312,72,sell
104.714,88,buy
107.942,38,buy
98.4692,86,sell
94.0642,48,sell
97.394,33,sell
105.131,82,buy
109.291,73,sell
102.902,7,sell
95.1654,27,buy
97.8372,54,buy
95.0528,87,sell
103.456,19,buy
102.973,97,sell
95.9543,65,buy
107.557,96,sell
96.6667,23,buy
103.41,93,buy
104.786,18,buy
97.3104,33,buy
95.0006,33,buy
99.349,2,sell
108.136,10,buy
91.848,66,buy
96.776,7,buy
94.9059,70,sell
101.038,84,buy
97.2437,29,sell
106.986,86,buy
91.7163,61,sell
104.06,74,buy
103.259,41,sell
98.4402,46,sell
101.928,79,buy
106.371,59,sell
101.993,84,sell
94.5575,56,buy
106.49,35,sell
96.008,98,buy
102.128,36,buy
98.9214,48,sell
100.917,19,sell
102.53,93,sell
109.874,24,sell
104.251,83,buy
96.2727,57,sell
90.3226,9,buy
104.316,52,sell
106.21,91,sell
94.6212,16,sell
90.2149,26,buy
95.4758,85,sell
95.6407,40,buy
105.175,22,buy
109.361,70,buy
94.5855,85,buy
103.513,21,sell
102.923,80,sell
102.396,98,buy
96.7599,23,sell
108.25,39,sell
100.726,5,buy
105.2,42,buy
109.085,88,buy
97.989,75,sell
100.344,48,buy
109.276,40,sell
90.6853,28,sell
103.297,17,buy
90.6944,22,buy
97.6486,54,sell
100.141,33,sell
106.866,30,buy
103.562,13,sell
94.4783,8,sell
96.6399,62,sell
93.5053,81,buy
90.3086,7,sell
95.4902,53,sell
96.6622,48,sell
103.11,54,sell
106.055,29,sell
90.0871,60,buy
107.566,50,buy
104.989,60,buy
97.2808,63,buy
98.386,53,buy
97.1548,45,buy
92.6931,97,buy
94.6086,58,sell
105.735,76,buy
99.8821,17,sell
92.0559,82,sell
94.6366,71,buy
99.0414,28,buy
104.827,93,buy
90.7278,80,sell
94.7743,64,sell
106.767,21,buy
97.9506,74,buy
107.462,78,buy
95.3513,29,buy
96.5678,47,buy
109.194,99,buy
101.033,58,sell
96.3344,66,buy
101.284,48,sell
104.121,68,sell
93.8957,14,sell
108.716,75,sell
91.7434,50,sell
96.1817,1,sell
91.9238,69,buy
106.912,70,sell
90.1624,22,buy
91.7134,60,buy
90.5435,51,buy
101.551,26,buy
104.311,44,sell
102.121,77,sell
106.577,97,buy
104.6,94,buy
96.9019,55,sell
92.1959,26,buy
107.986,16,sell
109.656,33,sell
98.8096,62,buy
98.6502,86,sell
107.363,24,sell
99.9562,21,sell
94.3378,75,sell
93.7909,81,buy
103.842,69,sell
107.933,29,buy
103.566,40,buy
103.536,74,sell
96.5844,66,buy
109.998,78,sell
98.4111,49,buy
105.44,34,buy
106.108,99,sell
95.6106,98,sell
94.6059,54,sell
109.379,38,sell
94.4242,8,sell
105.327,91,buy
95.8984,37,buy
109.339,16,buy
98.5864,39,sell
91.2441,33,buy
103.192,25,buy
92.8296,45,sell
100.535,23,buy
105.929,97,buy
109.927,30,sell
92.3434,46,buy
106.553,43,buy
91.2144,75,buy
109.433,42,buy
91.7508,9,buy
101.081,37,buy
95.2819,86,buy
98.2557,9,sell
104.608,54,sell
93.9921,3,buy
100.389,34,sell
100.942,12,buy
91.3766,54,buy
109.544,67,buy
90.8403,92,sell
96.4143,73,buy
106.808,3,sell
100.843,68,sell
101.496,49,sell
105.737,75,sell
104.269,92,sell
90.59,68,sell
93.1553,19,buy
105.092,19,buy
108.061,2,sell
96.327,88,sell
106.465,88,sell
99.7532,21,buy
109.447,6,buy
96.9211,61,buy
94.5724,72,sell
108.014,90,buy
92.2771,47,sell
96.103,61,sell
96.3045,64,buy
106.9,21,sell
90.556,66,buy
106.697,46,buy
94.5503,84,buy
97.2575,90,sell
94.9498,12,sell
93.5759,63,buy
99.4355,10,sell
107.384,4,sell
103.027,63,sell
99.247,46,buy
91.7066,9,sell
100.435,60,sell
105.034,49,buy
100.15,8,sell
98.7221,5,sell
95.9404,10,sell
109.262,26,buy
106.779,9,sell
94.5063,6,sell
92.8173,76,sell
97.7262,13,buy
104.652,67,sell
109.582,33,sell
100.034,65,sell
102.105,48,sell
109.906,40,buy
97.2805,25,sell
108.911,28,sell
90.096,33,buy
107.42,5,sell
93.7912,45,sell
103.535,18,sell
101.934,81,sell
103.707,56,buy
108.071,59,sell
101.518,65,buy
93.5293,3,buy
99.3272,50,sell
99.0005,52,buy
98.9776,17,buy
103.631,94,sell
98.0857,10,sell
109.599,89,buy
93.1687,54,sell
90.9464,11,buy
95.0724,62,buy
101.451,89,sell
99.1219,32,buy
94.5823,71,sell
101.96,72,buy
102.251,79,buy
101.123,30,sell
99.5436,9,sell
105.436,62,buy
98.8926,89,sell
98.4487,70,sell
96.052,12,sell
107.697,12,buy
91.4512,90,sell
96.6242,96,buy
101.914,53,buy
102.748,87,sell
108.818,46,buy
107.749,21,sell
98.4406,49,buy
104.547,73,buy
107.426,77,buy
109.036,43,sell
104.334,20,buy
108.506,73,sell
93.7057,56,buy
99.4893,36,buy
108.41,55,buy
94.1126,50,buy
98.1933,71,sell
97.3749,61,sell
108.713,85,sell
95.1994,25,sell
91.7938,82,buy
100.796,67,buy
100.426,93,sell
96.5906,9,buy
102.698,57,buy
106.228,77,sell
102.073,20,sell
101.666,58,sell
108.205,30,buy
95.2128,72,sell
93.7514,89,buy
103.978,67,buy
92.3475,7,buy
104.839,67,sell
106.231,13,sell
107.528,15,buy
90.7872,71,buy
106.07,85,sell
101.75,35,buy
96.9641,93,sell
91.3379,21,sell
96.7553,37,buy
92.8309,1,sell
99.3286,9,buy
98.5052,64,sell
109.76,94,sell
93.8681,68,buy
99.0153,65,buy
97.4886,46,sell
108.676,100,sell
90.2816,23,sell
90.8912,78,buy
105.58,12,sell
106.127,8,buy
101.713,6,buy
99.911,13,sell
100.194,85,buy
97.2214,2,sell
94.6962,81,sell
102.445,42,buy
109.454,3,sell
96.7828,69,sell
99.7478,33,buy
99.4078,39,buy
106.665,91,buy
100.848,58,buy
100.985,89,sell
106.335,88,buy
105.725,3,sell
90.9702,83,sell
93.1472,68,buy
98.8007,78,sell
102.053,2,sell
96.1016,44,sell
109.499,26,sell
90.0485,26,buy
90.0845,89,sell
96.2988,77,buy
105.357,26,sell
105.683,46,sell
100.288,72,sell
91.2747,81,sell
93.3949,13,buy
97.3487,24,sell
92.7902,69,sell
95.6205,14,buy
96.6665,58,sell
108.958,43,buy
96.8213,86,sell
93.7704,55,buy
98.4685,91,sell
107.772,92,sell
92.7132,55,buy
92.9903,73,buy
109.736,74,buy
97.8635,35,buy
101.046,46,sell
106.417,77,buy
100.301,34,buy
96.2595,51,sell
94.7313,37,buy
106.252,33,buy
95.4876,44,buy
107.088,23,buy
97.1571,21,buy
92.5174,84,buy
91.9447,59,sell
90.1445,44,buy
94.8034,18,buy
92.1003,11,sell
93.6701,74,buy
95.4605,73,buy
91.55,75,sell
98.7279,94,buy
107.43,42,buy
91.9646,14,sell
90.1659,65,sell
91.6789,43,buy
99.9307,69,buy
94.3031,26,buy
97.9996,39,sell
107.852,4,buy
91.5634,84,sell
94.6174,83,buy
98.617,45,buy
106.953,80,sell
95.6356,90,buy
106.785,28,buy
92.7198,98,buy
95.4457,45,buy
106.837,85,sell
90.1252,70,sell
103.395,8,sell
107.545,57,buy
91.1396,54,buy
99.4471,23,buy
100.051,69,buy
106.124,81,buy
101.37,30,buy
93.6987,64,sell
105.082,81,sell
97.564,7,sell
104.075,67,sell
96.3175,43,sell
105.096,55,buy
91.6805,5,buy
104.291,60,buy
96.4534,11,buy
90.3483,37,buy
101.812,80,buy
104.148,24,sell
101.952,1,buy
98.4452,68,buy
94.1825,71,buy
95.2302,48,buy
97.0678,6,sell
99.9256,71,buy
103.847,36,buy
99.5275,45,sell
105.321,59,sell
102.152,30,sell
107.766,91,buy
102.08,90,buy
90.1655,2,buy
91.7693,56,buy
99.6185,28,buy
96.5019,58,buy
96.9865,76,sell
97.1219,99,buy
105.353,50,buy
97.9418,92,sell
102.606,60,buy
95.6916,21,sell
103.75,82,buy
106.514,20,sell
90.9633,31,sell
102.719,8,buy
91.5923,42,sell
95.8017,57,buy
104.509,38,sell
96.1077,58,buy
100.989,99,buy
93.3933,94,buy
104.2,98,sell
99.1556,40,sell
94.9295,51,buy
93.6429,21,buy
104.861,100,sell
104.731,40,sell
107.94,15,buy
105.883,16,buy
102.525,59,buy
92.5396,62,sell
108.565,10,sell
93.2883,63,buy
103.254,49,sell
109.944,52,buy
90.2852,29,sell
99.6277,28,sell
90.0915,4,buy
92.2222,31,buy
95.5762,95,sell
104.027,70,buy
98.3489,27,buy
102.142,80,sell
93.8469,27,sell
107.048,88,buy
91.5099,9,buy
109.815,76,sell
95.0283,52,sell
109.557,93,sell
92.079,85,buy
108.139,9,buy
100.472,82,sell
97.1536,70,sell
90.3361,45,sell
93.2728,72,buy
90.6961,93,buy
96.5744,32,buy
92.2742,72,buy
94.4765,33,buy
93.4609,60,buy
107.249,62,sell
108.769,17,buy
96.9597,64,buy
103.619,9,sell
101.491,91,sell
96.2115,93,sell
95.6265,41,buy
102.768,77,sell
99.5507,49,buy
105.489,85,sell
107.835,93,buy
105.015,67,sell
92.5058,42,sell
106.484,41,sell
95.7455,60,buy
100.64,11,buy
91.5203,58,sell
105.976,15,sell
109.557,26,buy
91.2237,25,buy
98.298,64,buy
103.109,65,sell
93.1244,69,sell
94.1861,53,sell
95.2548,55,sell
90.572,84,buy
100.518,14,sell
105.199,75,sell
91.1048,98,buy
100.986,79,buy
96.7203,58,buy
105.438,95,buy
103.203,19,buy
91.2013,19,buy
95.7807,89,sell
97.29,16,buy
98.7483,43,sell
104.111,92,buy
98.7183,67,sell
97.7876,83,sell
104.422,100,buy
104.76,41,sell
95.2223,73,buy
96.0136,30,buy
101.337,83,buy
107.411,49,sell
91.6425,3,sell
104.177,12,sell
94.6719,59,buy
100.077,20,buy
109.628,73,sell
91.7695,7,buy
100.83,55,buy
100.134,85,buy
106.391,47,buy
91.0253,39,buy
94.7596,88,sell
95.9199,82,buy
101.772,40,buy
109.295,18,buy
100.92,39,buy
92.9458,51,buy
92.6389,66,buy
103.249,62,buy
92.8799,33,sell
98.4884,86,sell
95.0124,23,buy
95.2094,58,sell
95.8796,56,buy
94.0058,12,sell
105.255,61,buy
106.622,5,sell
109.202,4,buy
98.2333,28,sell
93.9502,99,sell
91.2683,22,buy
102.307,47,sell
106.241,93,buy
106.396,8,buy
96.4911,77,sell
101.923,42,sell
90.2918,38,sell
100.222,9,sell
93.957,96,sell
102.403,13,sell
96.4627,68,buy
101.935,33,sell
96.3545,59,sell
108.035,85,sell
107.371,49,buy
91.3945,77,sell
92.5404,6,buy
97.9224,27,buy
97.7718,74,sell
100.798,55,sell
103.388,85,buy
106.331,74,sell
97.1985,63,sell
107.326,84,buy
101.986,59,sell
109.128,86,sell
98.6887,28,sell
104.349,11,sell
95.1256,3,buy
92.287,13,buy
100.697,50,sell
98.2992,82,sell
99.0111,32,buy
107.289,73,sell
94.3418,73,sell
95.1708,46,buy
90.4121,25,sell
90.447,10,buy
105.497,42,buy
96.9964,56,buy
106.961,89,buy
91.7729,79,buy
92.492,87,sell
96.2902,79,sell
96.3805,33,buy
92.6968,18,buy
97.7494,45,buy
93.8668,52,buy
99.7566,64,buy
103.102,14,sell
94.4819,54,buy
103.67,81,sell
107.648,25,sell
106.776,87,buy
98.8639,47,sell
98.3802,49,sell
99.8599,85,buy
90.0652,11,sell
95.573,16,buy
96.4174,35,sell
99.889,7,buy
97.4105,35,buy
95.8141,28,buy
108.078,10,buy
104.048,47,buy
97.4055,50,sell
99.7082,98,buy
101.039,38,buy
107.366,40,buy
106.036,53,buy
104.687,13,buy
100.744,54,buy
96.1198,82,buy
105.802,70,buy
94.8086,72,buy
94.1917,33,sell
91.6414,67,buy
95.0338,37,buy
99.4819,20,buy
90.3507,88,sell
92.3567,56,sell
106.319,18,buy
96.9861,41,buy
101.006,90,buy
99.6298,14,buy
108.735,31,buy
95.2825,87,buy
96.3123,92,sell
101.883,31,sell
106.445,54,sell
95.247,75,sell
98.4537,73,buy
105.485,85,buy
100.87,49,sell
100.479,72,buy
102.271,34,buy
103.693,7,buy
106.056,13,sell
103.801,48,buy
93.4883,63,sell
103.551,75,buy
92.4151,6,buy
100.124,23,sell
107.72,84,sell
105.999,98,buy
105.645,66,buy
95.3934,86,sell
104.117,7,buy
100.872,46,sell
107.341,24,sell
99.7004,16,buy
106.836,5,buy
99.4238,67,buy
109.688,35,buy
103.436,40,buy
104.96,39,sell
93.0199,83,buy
98.1726,63,sell
107.64,32,sell
98.112,39,sell
96.0685,19,sell
109.694,26,sell
99.1765,96,sell
90.9065,96,sell
102.316,96,buy
95.7743,41,sell
100.318,91,sell
94.6543,2,sell
98.2829,41,sell
102.284,21,sell
108.143,21,buy
93.3089,40,sell
93.8402,29,buy
103.397,85,buy
108.053,35,sell
93.2931,75,buy
99.6958,63,buy
101.923,75,sell
93.6047,15,buy
103.056,97,sell
108.929,71,buy
91.5893,67,buy
104.333,70,sell
93.6251,71,sell
94.0047,63,buy
107.298,62,sell
109.39,16,sell
92.3569,45,sell
108.405,62,buy
100.833,50,sell
91.2974,16,buy
94.912,8,sell
100.763,57,sell
101.383,40,buy
108.518,6,buy
106.939,81,buy
103.069,28,sell
100.088,90,buy
96.1857,70,buy
101.611,45,buy
99.5208,53,sell
92.2385,85,sell
105.819,4,sell
104.448,88,buy
106.87,76,buy
101.305,77,buy
103.064,5,sell
94.4026,27,buy
98.7871,18,buy
103.801,58,buy
97.7995,52,buy
108.271,63,buy
103.744,72,sell
102.753,32,buy
91.5423,3,sell
106.832,40,sell
97.1,44,buy
104.858,4,sell
92.5234,93,buy
100.191,82,buy
96.2777,5,sell
90.2591,99,sell
92.3978,58,sell
108.357,98,buy
100.632,3,sell
92.5026,70,sell
94.7466,52,sell
95.1613,85,buy
109.6,60,buy
108.838,53,sell
99.6747,69,buy
103.886,16,buy
90.1304,95,sell
98.1964,2,sell
90.5901,56,buy
101.446,39,buy
100.496,92,buy
106.709,69,buy
100.254,39,sell
95.4654,29,sell
99.8718,88,buy
98.4086,94,buy
103.711,10,buy
105.625,1,sell
94.7116,77,sell
101.506,86,buy
109.132,32,buy
107.726,51,buy
101.955,56,buy
100.478,74,buy
109.575,57,buy
103.544,59,sell
90.912,3,sell
106.509,81,buy
93.2711,3,buy
104.307,100,sell
91.2196,2,buy
106.78,78,sell
95.4794,62,buy
102.424,64,sell
108.071,33,buy
98.5647,13,sell
99.2575,5,buy
97.0051,60,buy
90.77,15,buy
105.7,55,buy
94.4074,1,buy
106.91,15,buy
95.9679,60,sell
103.319,35,sell
90.3642,17,sell
99.922,90,buy
91.956,73,sell
107.251,63,sell
91.6674,51,sell
108.242,25,sell
98.636,51,sell
92.9188,17,buy
94.4662,73,sell
90.6182,58,sell
109.218,21,buy
95.3252,3,sell
92.3796,41,sell
107.574,37,buy
101.101,9,buy
92.8693,87,sell
103.873,4,sell
96.0172,50,buy
100.558,87,sell
107.127,63,sell
106.675,16,buy
94.5611,60,sell
97.3645,44,sell
108.523,11,sell
94.0989,96,buy
100.595,93,sell
103.149,62,sell
100.006,43,sell
104.87,52,sell
108.99,85,buy
107.111,37,buy
105.207,2,buy
99.4847,36,buy
106.007,20,sell
95.2923,90,sell
103.91,69,sell
95.6127,70,sell
95.6338,67,sell
95.7529,10,sell
93.6776,22,sell
93.3372,2,sell
102.092,60,sell
105.386,81,sell
106.079,13,buy
93.099,89,buy
108.298,84,buy
104.046,62,buy
102.972,31,sell
99.14,49,buy
94.6002,52,buy
108.191,36,sell
92.8528,54,buy
99.3389,4,buy
104.91,68,sell
96.9382,71,buy
100.315,14,buy
102.743,92,buy
97.8012,31,sell
91.7297,92,buy
103.428,57,sell
105.884,66,sell
102.641,24,buy
99.507,25,sell
91.169,45,buy
91.9089,13,sell
108.453,17,buy
106.642,62,sell
103.579,6,buy
107.032,68,buy
108.783,64,buy
98.381,7,sell
101.781,39,sell
100.034,50,buy
99.4943,30,sell
106.159,86,sell
95.711,31,sell
91.964,72,buy
91.1398,24,sell
91.8725,97,buy
102.025,95,sell
102.061,61,sell
94.0987,64,buy
99.4564,97,sell
108.12,41,buy
103.424,37,buy
98.9206,94,sell
95.9195,81,sell
99.3658,75,sell
93.909,93,sell
96.0595,41,buy
105.646,36,buy
99.2867,66,buy
104.393,94,buy
101.299,36,sell
109.413,99,sell
104.797,38,buy
103.317,76,buy
99.4841,14,sell
91.0524,56,sell
95.6581,97,sell
90.7316,100,sell
100.832,67,buy
96.3671,29,sell
105.984,9,sell
90.0428,32,sell
103.946,55,buy
92.5652,83,buy
101.081,13,buy
109.026,42,buy
106.138,79,sell
102.767,86,sell
92.049,34,sell
91.3639,61,buy
100.101,4,sell
100.167,29,buy
108.835,37,buy
108.325,70,buy
93.203,40,sell
95.746,15,buy
98.569,49,sell
109.137,40,sell
102.889,89,sell
104.887,27,buy
96.6115,65,buy
101.305,24,buy
96.0988,84,buy
106.452,81,buy
105.172,83,buy
99.8378,23,sell
90.0176,72,sell
109.866,78,buy
109.835,76,buy
109.514,87,buy
108.413,42,buy
94.3388,42,sell
91.3432,61,sell
96.5481,65,buy
96.8129,16,buy
95.6136,8,sell
101.459,61,sell
100.645,22,sell
106.248,64,sell
97.9326,74,buy
109.99,37,sell
108.199,16,buy
90.6177,2,buy
101.914,13,buy
96.5538,3,buy
96.8295,20,sell
90.8782,36,buy
109.873,20,sell
101.701,18,buy
98.1675,21,buy
90.9474,95,buy
92.5763,98,buy
99.4631,11,buy
90.7306,35,buy
104.715,46,buy
106.083,68,buy
107.217,43,sell
91.6437,72,buy
99.0152,97,buy
90.0304,37,buy
93.9813,13,sell
96.4641,34,sell
106.623,91,sell
91.9511,93,sell
108.892,42,buy
101.861,42,buy
107.793,95,buy
96.6513,64,buy
97.6863,11,sell
102.194,28,sell
106.787,46,sell
109.994,22,sell
109.523,30,buy
105.615,53,buy
106.17,32,buy
96.8611,29,sell
99.1542,9,buy
109.1,6,sell
94.8763,81,buy
108.199,52,buy
102.022,16,sell
102.857,92,buy
103.082,61,sell
93.2185,97,sell
91.457,43,sell
104.334,83,sell
104.456,29,buy
96.7026,95,sell
92.9484,21,buy
95.6192,56,buy
